index,int16,hex,mV
5792,-2,feff,-0.030519
5793,-1,ffff,-0.015259
5794,-2,feff,-0.030519
5795,0,0000,0
5796,0,0000,0
5797,0,0000,0
5798,2,0200,0.030519
5799,3,0300,0.045778
5800,6,0600,0.091556
5801,7,0700,0.106815
5802,6,0600,0.091556
5803,6,0600,0.091556
5804,0,0000,0
5805,-5,fbff,-0.076296
5806,-13,f3ff,-0.19837
5807,-20,ecff,-0.305185
5808,-21,ebff,-0.320444
5809,-21,ebff,-0.320444
5810,-15,f1ff,-0.228889
5811,-9,f7ff,-0.137333
5812,-3,fdff,-0.045778
5813,2,0200,0.030519
5814,4,0400,0.061037
5815,6,0600,0.091556
5816,6,0600,0.091556
5817,5,0500,0.076296
5818,6,0600,0.091556
5819,1,0100,0.015259
5820,1,0100,0.015259
5821,1,0100,0.015259
5822,0,0000,0
5823,0,0000,0
5824,0,0000,0
5825,0,0000,0
5826,-1,ffff,-0.015259
5827,-2,feff,-0.030519
5828,-1,ffff,-0.015259
5829,-3,fdff,-0.045778
5830,-1,ffff,-0.015259
5831,-2,feff,-0.030519
5832,-2,feff,-0.030519
5833,0,0000,0
5834,-2,feff,-0.030519
5835,-1,ffff,-0.015259
5836,-1,ffff,-0.015259
5837,-1,ffff,-0.015259
5838,0,0000,0
5839,0,0000,0
5840,0,0000,0
5841,0,0000,0
5842,0,0000,0
5843,0,0000,0
5844,0,0000,0
5845,1,0100,0.015259
5846,1,0100,0.015259
5847,0,0000,0
5848,1,0100,0.015259
5849,0,0000,0
5850,0,0000,0
5851,-1,ffff,-0.015259
5852,-2,feff,-0.030519
5853,-1,ffff,-0.015259
5854,-3,fdff,-0.045778
5855,-3,fdff,-0.045778
5856,-4,fcff,-0.061037
5857,-5,fbff,-0.076296
5858,-3,fdff,-0.045778
5859,-4,fcff,-0.061037
5860,-4,fcff,-0.061037
5861,-4,fcff,-0.061037
5862,-5,fbff,-0.076296
5863,-3,fdff,-0.045778
5864,-6,faff,-0.091556
5865,-5,fbff,-0.076296
5866,-4,fcff,-0.061037
5867,-5,fbff,-0.076296
5868,-4,fcff,-0.061037
5869,-4,fcff,-0.061037
5870,-2,feff,-0.030519
5871,-2,feff,-0.030519
5872,-3,fdff,-0.045778
5873,-2,feff,-0.030519
5874,-3,fdff,-0.045778
5875,-1,ffff,-0.015259
5876,-1,ffff,-0.015259
5877,-1,ffff,-0.015259
5878,0,0000,0
5879,-1,ffff,-0.015259
5880,0,0000,0
5881,0,0000,0
5882,-1,ffff,-0.015259
5883,0,0000,0
5884,-1,ffff,-0.015259
5885,0,0000,0
5886,0,0000,0
5887,-1,ffff,-0.015259
5888,0,0000,0
5889,-1,ffff,-0.015259
5890,0,0000,0
5891,0,0000,0
5892,-1,ffff,-0.015259
5893,0,0000,0
5894,-1,ffff,-0.015259
5895,0,0000,0
5896,0,0000,0
5897,-1,ffff,-0.015259
5898,0,0000,0
5899,-1,ffff,-0.015259
5900,0,0000,0
5901,0,0000,0
5902,-2,feff,-0.030519
5903,-1,ffff,-0.015259
5904,-3,fdff,-0.045778
5905,-2,feff,-0.030519
5906,-1,ffff,-0.015259
5907,-2,feff,-0.030519
5908,0,0000,0
5909,-2,feff,-0.030519
5910,-1,ffff,-0.015259
5911,0,0000,0
5912,-2,feff,-0.030519
5913,-1,ffff,-0.015259
5914,-3,fdff,-0.045778
5915,-2,feff,-0.030519
5916,-3,fdff,-0.045778
5917,-4,fcff,-0.061037
5918,-2,feff,-0.030519
5919,-3,fdff,-0.045778
5920,-2,feff,-0.030519
5921,-1,ffff,-0.015259
5922,-2,feff,-0.030519
5923,0,0000,0
5924,-2,feff,-0.030519
5925,-1,ffff,-0.015259
5926,0,0000,0
5927,-1,ffff,-0.015259
5928,0,0000,0
5929,-2,feff,-0.030519
5930,0,0000,0
5931,0,0000,0
5932,0,0000,0
5933,0,0000,0
5934,-1,ffff,-0.015259
5935,-1,ffff,-0.015259
5936,-1,ffff,-0.015259
5937,-1,ffff,-0.015259
5938,0,0000,0
5939,-2,feff,-0.030519
5940,-2,feff,-0.030519
5941,-3,fdff,-0.045778
5942,-3,fdff,-0.045778
5943,-1,ffff,-0.015259
5944,-1,ffff,-0.015259
5945,0,0000,0
5946,0,0000,0
5947,-1,ffff,-0.015259
5948,0,0000,0
5949,-1,ffff,-0.015259
5950,-1,ffff,-0.015259
5951,-2,feff,-0.030519
5952,-3,fdff,-0.045778
5953,-1,ffff,-0.015259
5954,-4,fcff,-0.061037
5955,-3,fdff,-0.045778
5956,-2,feff,-0.030519
5957,-3,fdff,-0.045778
5958,-1,ffff,-0.015259
5959,-2,feff,-0.030519
5960,0,0000,0
5961,0,0000,0
5962,-1,ffff,-0.015259
5963,0,0000,0
5964,-1,ffff,-0.015259
5965,0,0000,0
5966,0,0000,0
5967,0,0000,0
5968,1,0100,0.015259
5969,0,0000,0
5970,2,0200,0.030519
5971,4,0400,0.061037
5972,6,0600,0.091556
5973,8,0800,0.122074
5974,5,0500,0.076296
5975,3,0300,0.045778
5976,0,0000,0
5977,-7,f9ff,-0.106815
5978,-13,f3ff,-0.19837
5979,-20,ecff,-0.305185
5980,-22,eaff,-0.335704
5981,-20,ecff,-0.305185
5982,-17,efff,-0.259407
5983,-8,f8ff,-0.122074
5984,-4,fcff,-0.061037
5985,1,0100,0.015259
5986,5,0500,0.076296
5987,5,0500,0.076296
5988,6,0600,0.091556
5989,6,0600,0.091556
5990,6,0600,0.091556
5991,5,0500,0.076296
5992,2,0200,0.030519
5993,2,0200,0.030519
5994,0,0000,0
5995,0,0000,0
5996,0,0000,0
5997,-1,ffff,-0.015259
5998,0,0000,0
5999,-2,feff,-0.030519
6000,-1,ffff,-0.015259
6001,-2,feff,-0.030519
6002,-2,feff,-0.030519
6003,-1,ffff,-0.015259
6004,-2,feff,-0.030519
6005,0,0000,0
6006,0,0000,0
6007,-2,feff,-0.030519
6008,-1,ffff,-0.015259
6009,-1,ffff,-0.015259
6010,0,0000,0
6011,0,0000,0
6012,-1,ffff,-0.015259
6013,1,0100,0.015259
6014,0,0000,0
6015,0,0000,0
6016,0,0000,0
6017,-1,ffff,-0.015259
6018,0,0000,0
6019,-1,ffff,-0.015259
6020,0,0000,0
6021,0,0000,0
6022,-2,feff,-0.030519
6023,-1,ffff,-0.015259
6024,-2,feff,-0.030519
6025,-1,ffff,-0.015259
6026,-2,feff,-0.030519
6027,-4,fcff,-0.061037
6028,-2,feff,-0.030519
6029,-5,fbff,-0.076296
6030,-3,fdff,-0.045778
6031,-3,fdff,-0.045778
6032,-5,fbff,-0.076296
6033,-3,fdff,-0.045778
6034,-4,fcff,-0.061037
6035,-3,fdff,-0.045778
6036,-3,fdff,-0.045778
6037,-4,fcff,-0.061037
6038,-4,fcff,-0.061037
6039,-5,fbff,-0.076296
6040,-3,fdff,-0.045778
6041,-3,fdff,-0.045778
6042,-4,fcff,-0.061037
6043,-1,ffff,-0.015259
6044,-3,fdff,-0.045778
6045,-2,feff,-0.030519
6046,-2,feff,-0.030519
6047,-3,fdff,-0.045778
6048,-1,ffff,-0.015259
6049,-1,ffff,-0.015259
6050,0,0000,0
6051,0,0000,0
6052,-1,ffff,-0.015259
6053,0,0000,0
6054,0,0000,0
6055,1,0100,0.015259
6056,0,0000,0
6057,0,0000,0
6058,1,0100,0.015259
6059,-1,ffff,-0.015259
6060,0,0000,0
6061,-1,ffff,-0.015259
6062,-2,feff,-0.030519
6063,-1,ffff,-0.015259
6064,-2,feff,-0.030519
6065,-1,ffff,-0.015259
6066,0,0000,0
6067,-1,ffff,-0.015259
6068,0,0000,0
6069,-1,ffff,-0.015259
6070,0,0000,0
6071,0,0000,0
6072,-1,ffff,-0.015259
6073,0,0000,0
6074,-2,feff,-0.030519
6075,-1,ffff,-0.015259
6076,-1,ffff,-0.015259
6077,-2,feff,-0.030519
6078,-1,ffff,-0.015259
6079,-1,ffff,-0.015259
6080,0,0000,0
6081,0,0000,0
6082,-1,ffff,-0.015259
6083,0,0000,0
6084,-2,feff,-0.030519
6085,-1,ffff,-0.015259
6086,-1,ffff,-0.015259
6087,-2,feff,-0.030519
6088,0,0000,0
6089,-2,feff,-0.030519
6090,-2,feff,-0.030519
6091,-2,feff,-0.030519
6092,-3,fdff,-0.045778
6093,-1,ffff,-0.015259
6094,-2,feff,-0.030519
6095,-1,ffff,-0.015259
6096,0,0000,0
6097,-2,feff,-0.030519
6098,-1,ffff,-0.015259
6099,-2,feff,-0.030519
6100,-1,ffff,-0.015259
6101,-1,ffff,-0.015259
6102,-2,feff,-0.030519
6103,0,0000,0
6104,-2,feff,-0.030519
6105,-1,ffff,-0.015259
6106,-2,feff,-0.030519
6107,-3,fdff,-0.045778
6108,-2,feff,-0.030519
6109,-3,fdff,-0.045778
6110,-1,ffff,-0.015259
6111,0,0000,0
6112,-1,ffff,-0.015259
6113,0,0000,0
6114,-1,ffff,-0.015259
6115,0,0000,0
6116,0,0000,0
6117,-2,feff,-0.030519
6118,0,0000,0
6119,-3,fdff,-0.045778
6120,-2,feff,-0.030519
6121,-1,ffff,-0.015259
6122,-2,feff,-0.030519
6123,-1,ffff,-0.015259
6124,-2,feff,-0.030519
6125,-1,ffff,-0.015259
6126,-1,ffff,-0.015259
6127,-2,feff,-0.030519
6128,0,0000,0
6129,-2,feff,-0.030519
6130,-1,ffff,-0.015259
6131,0,0000,0
6132,-1,ffff,-0.015259
6133,0,0000,0
6134,-1,ffff,-0.015259
6135,0,0000,0
6136,0,0000,0
6137,0,0000,0
6138,3,0300,0.045778
6139,4,0400,0.061037
6140,7,0700,0.106815
6141,7,0700,0.106815
6142,4,0400,0.061037
6143,2,0200,0.030519
6144,-2,feff,-0.030519
6145,-7,f9ff,-0.106815
6146,-14,f2ff,-0.21363
6147,-20,ecff,-0.305185
6148,-20,ecff,-0.305185
6149,-19,edff,-0.289926
6150,-12,f4ff,-0.183111
6151,-6,faff,-0.091556
6152,-1,ffff,-0.015259
6153,4,0400,0.061037
6154,5,0500,0.076296
6155,7,0700,0.106815
6156,7,0700,0.106815
6157,5,0500,0.076296
6158,5,0500,0.076296
6159,2,0200,0.030519
6160,2,0200,0.030519
6161,1,0100,0.015259
6162,0,0000,0
6163,1,0100,0.015259
6164,-1,ffff,-0.015259
6165,-1,ffff,-0.015259
6166,-1,ffff,-0.015259
6167,-2,feff,-0.030519
6168,-1,ffff,-0.015259
6169,-3,fdff,-0.045778
6170,-1,ffff,-0.015259
6171,0,0000,0
6172,0,0000,0
6173,2,0200,0.030519
6174,0,0000,0
6175,0,0000,0
6176,0,0000,0
6177,-1,ffff,-0.015259
6178,0,0000,0
6179,-2,feff,-0.030519
6180,-2,feff,-0.030519
6181,-2,feff,-0.030519
6182,-3,fdff,-0.045778
6183,-2,feff,-0.030519
6184,-3,fdff,-0.045778
6185,-1,ffff,-0.015259
6186,-1,ffff,-0.015259
6187,-3,fdff,-0.045778
6188,-2,feff,-0.030519
6189,-3,fdff,-0.045778
6190,-2,feff,-0.030519
6191,-2,feff,-0.030519
6192,-2,feff,-0.030519
6193,0,0000,0
6194,-3,fdff,-0.045778
6195,-3,fdff,-0.045778
6196,-3,fdff,-0.045778
6197,-5,fbff,-0.076296
6198,-3,fdff,-0.045778
6199,-4,fcff,-0.061037
6200,-4,fcff,-0.061037
6201,-5,fbff,-0.076296
6202,-7,f9ff,-0.106815
6203,-6,faff,-0.091556
6204,-7,f9ff,-0.106815
6205,-6,faff,-0.091556
6206,-5,fbff,-0.076296
6207,-6,faff,-0.091556
6208,-4,fcff,-0.061037
6209,-5,fbff,-0.076296
6210,-3,fdff,-0.045778
6211,-2,feff,-0.030519
6212,-3,fdff,-0.045778
6213,-2,feff,-0.030519
6214,-2,feff,-0.030519
6215,0,0000,0
6216,0,0000,0
6217,-1,ffff,-0.015259
6218,0,0000,0
6219,-1,ffff,-0.015259
6220,0,0000,0
6221,0,0000,0
6222,0,0000,0
6223,1,0100,0.015259
6224,0,0000,0
6225,0,0000,0
6226,0,0000,0
6227,0,0000,0
6228,0,0000,0
6229,-1,ffff,-0.015259
6230,0,0000,0
6231,0,0000,0
6232,-1,ffff,-0.015259
6233,0,0000,0
6234,-1,ffff,-0.015259
6235,0,0000,0
6236,0,0000,0
6237,-1,ffff,-0.015259
6238,0,0000,0
6239,-2,feff,-0.030519
6240,-1,ffff,-0.015259
6241,-1,ffff,-0.015259
6242,-2,feff,-0.030519
6243,-1,ffff,-0.015259
6244,-1,ffff,-0.015259
6245,0,0000,0
6246,0,0000,0
6247,-1,ffff,-0.015259
6248,-1,ffff,-0.015259
6249,-2,feff,-0.030519
6250,-1,ffff,-0.015259
6251,-1,ffff,-0.015259
6252,-3,fdff,-0.045778
6253,-1,ffff,-0.015259
6254,-3,fdff,-0.045778
6255,-1,ffff,-0.015259
6256,-1,ffff,-0.015259
6257,-2,feff,-0.030519
6258,-1,ffff,-0.015259
6259,-2,feff,-0.030519
6260,-2,feff,-0.030519
6261,-1,ffff,-0.015259
6262,-3,fdff,-0.045778
6263,-2,feff,-0.030519
6264,-2,feff,-0.030519
6265,0,0000,0
6266,0,0000,0
6267,-2,feff,-0.030519
6268,0,0000,0
6269,-1,ffff,-0.015259
6270,-1,ffff,-0.015259
6271,0,0000,0
6272,-1,ffff,-0.015259
6273,0,0000,0
6274,-1,ffff,-0.015259
6275,0,0000,0
6276,0,0000,0
6277,-1,ffff,-0.015259
6278,0,0000,0
6279,-1,ffff,-0.015259
6280,0,0000,0
6281,0,0000,0
6282,-2,feff,-0.030519
6283,0,0000,0
6284,-1,ffff,-0.015259
6285,0,0000,0
6286,0,0000,0
6287,-2,feff,-0.030519
6288,-1,ffff,-0.015259
6289,-3,fdff,-0.045778
6290,-2,feff,-0.030519
6291,-2,feff,-0.030519
6292,-3,fdff,-0.045778
6293,-1,ffff,-0.015259
6294,-2,feff,-0.030519
6295,-1,ffff,-0.015259
6296,0,0000,0
6297,-1,ffff,-0.015259
6298,0,0000,0
6299,-1,ffff,-0.015259
6300,0,0000,0
6301,0,0000,0
6302,-2,feff,-0.030519
6303,-1,ffff,-0.015259
6304,-2,feff,-0.030519
6305,0,0000,0
6306,1,0100,0.015259
6307,1,0100,0.015259
6308,5,0500,0.076296
6309,6,0600,0.091556
6310,8,0800,0.122074
6311,7,0700,0.106815
6312,2,0200,0.030519
6313,0,0000,0
6314,-8,f8ff,-0.122074
6315,-14,f2ff,-0.21363
6316,-19,edff,-0.289926
6317,-21,ebff,-0.320444
6318,-18,eeff,-0.274667
6319,-14,f2ff,-0.21363
6320,-6,faff,-0.091556
6321,-1,ffff,-0.015259
6322,2,0200,0.030519
6323,5,0500,0.076296
6324,5,0500,0.076296
6325,7,0700,0.106815
6326,6,0600,0.091556
6327,3,0300,0.045778
6328,4,0400,0.061037
6329,0,0000,0
6330,0,0000,0
6331,0,0000,0
6332,-2,feff,-0.030519
6333,-1,ffff,-0.015259
6334,-2,feff,-0.030519
6335,-1,ffff,-0.015259
6336,0,0000,0
6337,-1,ffff,-0.015259
6338,-1,ffff,-0.015259
6339,-2,feff,-0.030519
6340,-1,ffff,-0.015259
6341,0,0000,0
6342,-2,feff,-0.030519
6343,0,0000,0
6344,0,0000,0
6345,0,0000,0
6346,0,0000,0
6347,-1,ffff,-0.015259
6348,-1,ffff,-0.015259
6349,-2,feff,-0.030519
6350,-1,ffff,-0.015259
6351,-1,ffff,-0.015259
6352,-2,feff,-0.030519
6353,-1,ffff,-0.015259
6354,-1,ffff,-0.015259
6355,0,0000,0
6356,0,0000,0
6357,0,0000,0
6358,0,0000,0
6359,0,0000,0
6360,-1,ffff,-0.015259
6361,-1,ffff,-0.015259
6362,-2,feff,-0.030519
6363,-2,feff,-0.030519
6364,-4,fcff,-0.061037
6365,-3,fdff,-0.045778
6366,-2,feff,-0.030519
6367,-4,fcff,-0.061037
6368,-3,fdff,-0.045778
6369,-5,fbff,-0.076296
6370,-4,fcff,-0.061037
6371,-3,fdff,-0.045778
6372,-5,fbff,-0.076296
6373,-3,fdff,-0.045778
6374,-5,fbff,-0.076296
6375,-5,fbff,-0.076296
6376,-4,fcff,-0.061037
6377,-5,fbff,-0.076296
6378,-4,fcff,-0.061037
6379,-5,fbff,-0.076296
6380,-3,fdff,-0.045778
6381,-1,ffff,-0.015259
6382,-2,feff,-0.030519
6383,-1,ffff,-0.015259
6384,-2,feff,-0.030519
6385,-1,ffff,-0.015259
6386,0,0000,0
6387,-1,ffff,-0.015259
6388,1,0100,0.015259
6389,-1,ffff,-0.015259
6390,0,0000,0
6391,0,0000,0
6392,0,0000,0
6393,0,0000,0
6394,0,0000,0
6395,1,0100,0.015259
6396,1,0100,0.015259
6397,0,0000,0
6398,0,0000,0
6399,-1,ffff,-0.015259
6400,0,0000,0
6401,0,0000,0
6402,-1,ffff,-0.015259
6403,0,0000,0
6404,-1,ffff,-0.015259
6405,0,0000,0
6406,0,0000,0
6407,-1,ffff,-0.015259
6408,-1,ffff,-0.015259
6409,-2,feff,-0.030519
6410,0,0000,0
6411,0,0000,0
6412,-2,feff,-0.030519
6413,0,0000,0
6414,-2,feff,-0.030519
6415,-1,ffff,-0.015259
6416,-1,ffff,-0.015259
6417,-3,fdff,-0.045778
6418,0,0000,0
6419,-3,fdff,-0.045778
6420,-2,feff,-0.030519
6421,-2,feff,-0.030519
6422,-3,fdff,-0.045778
6423,-2,feff,-0.030519
6424,-3,fdff,-0.045778
6425,-2,feff,-0.030519
6426,-1,ffff,-0.015259
6427,-2,feff,-0.030519
6428,-1,ffff,-0.015259
6429,-2,feff,-0.030519
6430,-1,ffff,-0.015259
6431,-1,ffff,-0.015259
6432,-2,feff,-0.030519
6433,0,0000,0
6434,-2,feff,-0.030519
6435,-2,feff,-0.030519
6436,-1,ffff,-0.015259
6437,-3,fdff,-0.045778
6438,-1,ffff,-0.015259
6439,-2,feff,-0.030519
6440,0,0000,0
6441,0,0000,0
6442,-1,ffff,-0.015259
6443,0,0000,0
6444,-1,ffff,-0.015259
6445,-1,ffff,-0.015259
6446,0,0000,0
6447,-2,feff,-0.030519
6448,0,0000,0
6449,-1,ffff,-0.015259
6450,0,0000,0
6451,0,0000,0
6452,-1,ffff,-0.015259
6453,-1,ffff,-0.015259
6454,-2,feff,-0.030519
6455,-1,ffff,-0.015259
6456,-1,ffff,-0.015259
6457,-3,fdff,-0.045778
6458,-3,fdff,-0.045778
6459,-4,fcff,-0.061037
6460,-3,fdff,-0.045778
6461,-2,feff,-0.030519
6462,-3,fdff,-0.045778
6463,-1,ffff,-0.015259
6464,-3,fdff,-0.045778
6465,-1,ffff,-0.015259
6466,0,0000,0
6467,-2,feff,-0.030519
6468,0,0000,0
6469,-1,ffff,-0.015259
6470,-1,ffff,-0.015259
6471,0,0000,0
6472,-2,feff,-0.030519
6473,-1,ffff,-0.015259
6474,-2,feff,-0.030519
6475,0,0000,0
6476,1,0100,0.015259
6477,2,0200,0.030519
6478,6,0600,0.091556
6479,5,0500,0.076296
6480,5,0500,0.076296
6481,2,0200,0.030519
6482,-3,fdff,-0.045778
6483,-7,f9ff,-0.106815
6484,-14,f2ff,-0.21363
6485,-18,eeff,-0.274667
6486,-20,ecff,-0.305185
6487,-19,edff,-0.289926
6488,-13,f3ff,-0.19837
6489,-7,f9ff,-0.106815
6490,0,0000,0
6491,4,0400,0.061037
6492,5,0500,0.076296
6493,8,0800,0.122074
6494,6,0600,0.091556
6495,7,0700,0.106815
6496,6,0600,0.091556
6497,3,0300,0.045778
6498,2,0200,0.030519
6499,0,0000,0
6500,1,0100,0.015259
6501,1,0100,0.015259
6502,0,0000,0
6503,0,0000,0
6504,-1,ffff,-0.015259
6505,0,0000,0
6506,0,0000,0
6507,-2,feff,-0.030519
6508,0,0000,0
6509,-3,fdff,-0.045778
6510,-1,ffff,-0.015259
6511,-1,ffff,-0.015259
6512,-2,feff,-0.030519
6513,-1,ffff,-0.015259
6514,-2,feff,-0.030519
6515,-1,ffff,-0.015259
6516,-1,ffff,-0.015259
6517,-2,feff,-0.030519
6518,-2,feff,-0.030519
6519,-2,feff,-0.030519
6520,-1,ffff,-0.015259
6521,0,0000,0
6522,-1,ffff,-0.015259
6523,0,0000,0
6524,1,0100,0.015259
6525,0,0000,0
6526,0,0000,0
6527,-1,ffff,-0.015259
6528,0,0000,0
6529,-2,feff,-0.030519
6530,-1,ffff,-0.015259
6531,-1,ffff,-0.015259
6532,-2,feff,-0.030519
6533,-2,feff,-0.030519
6534,-3,fdff,-0.045778
6535,-2,feff,-0.030519
6536,-1,ffff,-0.015259
6537,-3,fdff,-0.045778
6538,-2,feff,-0.030519
6539,-3,fdff,-0.045778
6540,-4,fcff,-0.061037
6541,-3,fdff,-0.045778
6542,-4,fcff,-0.061037
6543,-4,fcff,-0.061037
6544,-5,fbff,-0.076296
6545,-4,fcff,-0.061037
6546,-4,fcff,-0.061037
6547,-5,fbff,-0.076296
6548,-4,fcff,-0.061037
6549,-4,fcff,-0.061037
6550,-3,fdff,-0.045778
6551,-2,feff,-0.030519
6552,-2,feff,-0.030519
6553,0,0000,0
6554,-2,feff,-0.030519
6555,0,0000,0
6556,0,0000,0
6557,0,0000,0
6558,0,0000,0
6559,0,0000,0
6560,1,0100,0.015259
6561,1,0100,0.015259
6562,0,0000,0
6563,0,0000,0
6564,0,0000,0
6565,0,0000,0
6566,0,0000,0
6567,-1,ffff,-0.015259
6568,1,0100,0.015259
6569,-1,ffff,-0.015259
6570,0,0000,0
6571,0,0000,0
6572,-2,feff,-0.030519
6573,-1,ffff,-0.015259
6574,-2,feff,-0.030519
6575,-1,ffff,-0.015259
6576,-1,ffff,-0.015259
6577,-2,feff,-0.030519
6578,-1,ffff,-0.015259
6579,-2,feff,-0.030519
6580,-1,ffff,-0.015259
6581,-1,ffff,-0.015259
6582,-3,fdff,-0.045778
6583,-1,ffff,-0.015259
6584,-3,fdff,-0.045778
6585,-2,feff,-0.030519
6586,-1,ffff,-0.015259
6587,-3,fdff,-0.045778
6588,-2,feff,-0.030519
6589,-2,feff,-0.030519
6590,-1,ffff,-0.015259
6591,0,0000,0
6592,-2,feff,-0.030519
6593,-1,ffff,-0.015259
6594,-2,feff,-0.030519
6595,-1,ffff,-0.015259
6596,0,0000,0
6597,-1,ffff,-0.015259
6598,0,0000,0
6599,-2,feff,-0.030519
6600,-1,ffff,-0.015259
6601,-1,ffff,-0.015259
6602,-1,ffff,-0.015259
6603,0,0000,0
6604,-1,ffff,-0.015259
6605,0,0000,0
6606,0,0000,0
6607,-1,ffff,-0.015259
6608,0,0000,0
6609,-2,feff,-0.030519
6610,-1,ffff,-0.015259
6611,-1,ffff,-0.015259
6612,-2,feff,-0.030519
6613,0,0000,0
6614,-3,fdff,-0.045778
6615,-1,ffff,-0.015259
6616,0,0000,0
6617,-1,ffff,-0.015259
6618,0,0000,0
6619,0,0000,0
6620,0,0000,0
6621,0,0000,0
6622,-1,ffff,-0.015259
6623,0,0000,0
6624,-1,ffff,-0.015259
6625,-1,ffff,-0.015259
6626,-1,ffff,-0.015259
6627,-3,fdff,-0.045778
6628,-2,feff,-0.030519
6629,-5,fbff,-0.076296
6630,-3,fdff,-0.045778
6631,-2,feff,-0.030519
6632,-3,fdff,-0.045778
6633,-1,ffff,-0.015259
6634,-3,fdff,-0.045778
6635,-2,feff,-0.030519
6636,-1,ffff,-0.015259
6637,-1,ffff,-0.015259
6638,0,0000,0
6639,-1,ffff,-0.015259
6640,0,0000,0
6641,0,0000,0
6642,-1,ffff,-0.015259
6643,0,0000,0
6644,-2,feff,-0.030519
6645,-1,ffff,-0.015259
6646,1,0100,0.015259
6647,2,0200,0.030519
6648,6,0600,0.091556
6649,5,0500,0.076296
6650,5,0500,0.076296
6651,2,0200,0.030519
6652,-2,feff,-0.030519
6653,-7,f9ff,-0.106815
6654,-15,f1ff,-0.228889
6655,-20,ecff,-0.305185
6656,-21,ebff,-0.320444
6657,-20,ecff,-0.305185
6658,-13,f3ff,-0.19837
6659,-9,f7ff,-0.137333
6660,-2,feff,-0.030519
6661,3,0300,0.045778
6662,5,0500,0.076296
6663,7,0700,0.106815
6664,7,0700,0.106815
6665,7,0700,0.106815
6666,6,0600,0.091556
6667,3,0300,0.045778
6668,2,0200,0.030519
6669,0,0000,0
6670,0,0000,0
6671,0,0000,0
6672,-1,ffff,-0.015259
6673,0,0000,0
6674,-2,feff,-0.030519
6675,-1,ffff,-0.015259
6676,-1,ffff,-0.015259
6677,-3,fdff,-0.045778
6678,-3,fdff,-0.045778
6679,-4,fcff,-0.061037
6680,-3,fdff,-0.045778
6681,-3,fdff,-0.045778
6682,-4,fcff,-0.061037
6683,-3,fdff,-0.045778
6684,-3,fdff,-0.045778
6685,-1,ffff,-0.015259
6686,0,0000,0
6687,-1,ffff,-0.015259
6688,1,0100,0.015259
6689,0,0000,0
6690,1,0100,0.015259
6691,1,0100,0.015259
6692,0,0000,0
6693,1,0100,0.015259
6694,0,0000,0
6695,1,0100,0.015259
6696,1,0100,0.015259
6697,0,0000,0
6698,0,0000,0
6699,-1,ffff,-0.015259
6700,0,0000,0
6701,-1,ffff,-0.015259
6702,-3,fdff,-0.045778
6703,-1,ffff,-0.015259
6704,-4,fcff,-0.061037
6705,-4,fcff,-0.061037
6706,-4,fcff,-0.061037
6707,-5,fbff,-0.076296
6708,-5,fbff,-0.076296
6709,-6,faff,-0.091556
6710,-4,fcff,-0.061037
6711,-4,fcff,-0.061037
6712,-5,fbff,-0.076296
6713,-4,fcff,-0.061037
6714,-5,fbff,-0.076296
6715,-4,fcff,-0.061037
6716,-4,fcff,-0.061037
6717,-5,fbff,-0.076296
6718,-2,feff,-0.030519
6719,-5,fbff,-0.076296
6720,-3,fdff,-0.045778
6721,-2,feff,-0.030519
6722,-3,fdff,-0.045778
6723,-1,ffff,-0.015259
6724,-2,feff,-0.030519
6725,-1,ffff,-0.015259
6726,0,0000,0
6727,-1,ffff,-0.015259
6728,0,0000,0
6729,0,0000,0
6730,0,0000,0
6731,1,0100,0.015259
6732,0,0000,0
6733,2,0200,0.030519
6734,-1,ffff,-0.015259
6735,0,0000,0
6736,0,0000,0
6737,-1,ffff,-0.015259
6738,0,0000,0
6739,-2,feff,-0.030519
6740,-1,ffff,-0.015259
6741,0,0000,0
6742,-1,ffff,-0.015259
6743,-1,ffff,-0.015259
6744,-2,feff,-0.030519
6745,-2,feff,-0.030519
6746,-1,ffff,-0.015259
6747,-2,feff,-0.030519
6748,-1,ffff,-0.015259
6749,-3,fdff,-0.045778
6750,-2,feff,-0.030519
6751,-2,feff,-0.030519
6752,-2,feff,-0.030519
6753,-1,ffff,-0.015259
6754,-2,feff,-0.030519
6755,0,0000,0
6756,0,0000,0
6757,-1,ffff,-0.015259
6758,0,0000,0
6759,-1,ffff,-0.015259
6760,-1,ffff,-0.015259
6761,0,0000,0
6762,-1,ffff,-0.015259
6763,0,0000,0
6764,-2,feff,-0.030519
6765,-1,ffff,-0.015259
6766,-1,ffff,-0.015259
6767,-2,feff,-0.030519
6768,-1,ffff,-0.015259
6769,-1,ffff,-0.015259
6770,0,0000,0
6771,0,0000,0
6772,-1,ffff,-0.015259
6773,0,0000,0
6774,-2,feff,-0.030519
6775,-1,ffff,-0.015259
6776,0,0000,0
6777,-2,feff,-0.030519
6778,0,0000,0
6779,-2,feff,-0.030519
6780,-1,ffff,-0.015259
6781,0,0000,0
6782,-2,feff,-0.030519
6783,-1,ffff,-0.015259
6784,-2,feff,-0.030519
6785,-1,ffff,-0.015259
6786,0,0000,0
6787,-1,ffff,-0.015259
6788,0,0000,0
6789,-1,ffff,-0.015259
6790,0,0000,0
6791,-1,ffff,-0.015259
6792,-3,fdff,-0.045778
6793,-1,ffff,-0.015259
6794,-4,fcff,-0.061037
6795,-4,fcff,-0.061037
